id,type,timestamp,price
19440,console,1688166000000,2642463
19440,console,1688252400000,2366543
19440,console,1688338800000,2304950
19440,console,1688425200000,2150420
19440,console,1688511600000,2316020
19440,console,1688598000000,2328702
19440,console,1688684400000,2323813
19440,console,1688770800000,2308250
19440,console,1688857200000,2307442
19440,console,1688943600000,2266477
19440,console,1689030000000,2396925
19440,console,1689116400000,2296829
19440,console,1689202800000,2389104
19440,console,1689289200000,2382902
19440,console,1689375600000,2314541
19440,console,1689462000000,2205579
19440,console,1689548400000,2096476
19440,console,1689634800000,2042822
19440,console,1689721200000,1985727
19440,console,1689807600000,1656263
19440,console,1689894000000,1657356
19440,console,1689980400000,1855319
19440,console,1690066800000,1930193
19440,console,1690153200000,1887696
19440,console,1690239600000,1895184
19440,console,1690326000000,1957071
19440,console,1690412400000,2016585
19440,console,1690498800000,1988604
19440,console,1690585200000,1849661
19440,console,1690671600000,1850386
19440,console,1690758000000,1817907
19440,console,1690844400000,1809762
19440,console,1690930800000,1842574
19440,console,1691017200000,1815634
19440,console,1691103600000,1647788
19440,console,1691190000000,1389511
19440,console,1691276400000,1304421
19440,console,1691362800000,1239424
19440,console,1691449200000,1215386
19440,console,1691535600000,1231684
19440,console,1691622000000,1210685
19440,console,1691708400000,1172667
19440,console,1691794800000,1047712
19440,console,1691881200000,1016557
19440,console,1691967600000,941603
19440,console,1692054000000,966443
19440,console,1692140400000,971086
19440,console,1692226800000,974930
19440,console,1692313200000,883717
19440,console,1692399600000,652830
19440,console,1692486000000,652375
19440,console,1692572400000,661017
19440,console,1692658800000,661478
19440,console,1692745200000,689000
19440,console,1692831600000,708243
19440,console,1692918000000,681267
19440,console,1693004400000,667543
19440,console,1693090800000,706705
19440,console,1693177200000,711114
19440,console,1693263600000,784489
19440,console,1693350000000,760054
19440,console,1693436400000,746615
19440,console,1693522800000,764135
19440,console,1693609200000,809021
