name,href
Torgeir Borven,https://www.futwiz.com/en/fifa23/player/torgeir-borven/10670
Nicolas Colazo,https://www.futwiz.com/en/fifa23/player/nicolas-colazo/22030
Nicolas Colazo,https://www.futwiz.com/en/fifa23/player/nicolas-colazo/10829
Rafael Romo,https://www.futwiz.com/en/fifa23/player/rafael-romo/11113
Joel Obi,https://www.futwiz.com/en/fifa23/player/joel-obi/11438
Chris Mavinga,https://www.futwiz.com/en/fifa23/player/chris-mavinga/10991
Chris Mavinga,https://www.futwiz.com/en/fifa23/player/chris-mavinga/20394
Roderick Miranda,https://www.futwiz.com/en/fifa23/player/roderick-miranda/11109
Ivan Pillud,https://www.futwiz.com/en/fifa23/player/ivan-pillud/10996
Ivan Pillud,https://www.futwiz.com/en/fifa23/player/ivan-pillud/22052
Nathan Thompson,https://www.futwiz.com/en/fifa23/player/nathan-thompson/11287
David Simao,https://www.futwiz.com/en/fifa23/player/david-simao/10995
Gerrit Nauber,https://www.futwiz.com/en/fifa23/player/gerrit-nauber/10806
Steven Vitoria,https://www.futwiz.com/en/fifa23/player/steven-vitoria/11297
Graham Carey,https://www.futwiz.com/en/fifa23/player/graham-carey/11358
Nwankwo Obiora,https://www.futwiz.com/en/fifa23/player/nwankwo-obiora/10668
Ruben Lima,https://www.futwiz.com/en/fifa23/player/ruben-lima/11156
Nabil Bahoui,https://www.futwiz.com/en/fifa23/player/nabil-bahoui/10773
Lim Sang Hyub,https://www.futwiz.com/en/fifa23/player/lim-sang-hyub/10716
Lim Sang Hyub,https://www.futwiz.com/en/fifa23/player/lim-sang-hyub/19846
Patrick Mortensen,https://www.futwiz.com/en/fifa23/player/patrick-mortensen/11215
Osvaldo Alonso,https://www.futwiz.com/en/fifa23/player/osvaldo-alonso/11374
David Jensen,https://www.futwiz.com/en/fifa23/player/david-jensen/10687
Gaston Sauro,https://www.futwiz.com/en/fifa23/player/gaston-sauro/19867
Gaston Sauro,https://www.futwiz.com/en/fifa23/player/gaston-sauro/22066
Gaston Sauro,https://www.futwiz.com/en/fifa23/player/gaston-sauro/10888
Ruben Gabrielsen,https://www.futwiz.com/en/fifa23/player/ruben-gabrielsen/11071
Ruben Gabrielsen,https://www.futwiz.com/en/fifa23/player/ruben-gabrielsen/19860
Lyle Taylor,https://www.futwiz.com/en/fifa23/player/lyle-taylor/11271
Robert Gucher,https://www.futwiz.com/en/fifa23/player/robert-gucher/10914
Craig Noone,https://www.futwiz.com/en/fifa23/player/craig-noone/11195
Alcala,https://www.futwiz.com/en/fifa23/player/alcala/10906
Victor Vazquez,https://www.futwiz.com/en/fifa23/player/victor-vazquez/10842
Victor Vazquez,https://www.futwiz.com/en/fifa23/player/victor-vazquez/19842
Jonathan Urretaviscaya,https://www.futwiz.com/en/fifa23/player/jonathan-urretaviscaya/11231
Gabriele Angella,https://www.futwiz.com/en/fifa23/player/gabriele-angella/10898
Maximiliano Caire,https://www.futwiz.com/en/fifa23/player/maximiliano-caire/10874
Francesco Renzetti,https://www.futwiz.com/en/fifa23/player/francesco-renzetti/11250
Marc Valiente,https://www.futwiz.com/en/fifa23/player/marc-valiente/11032
Michael Morrison,https://www.futwiz.com/en/fifa23/player/michael-morrison/10770
Michael Morrison,https://www.futwiz.com/en/fifa23/player/michael-morrison/20973
Vincent Sasso,https://www.futwiz.com/en/fifa23/player/vincent-sasso/11360
Mark Birighitti,https://www.futwiz.com/en/fifa23/player/mark-birighitti/10703
Mustapha Yatabare,https://www.futwiz.com/en/fifa23/player/mustapha-yatabare/10709
William Yarbrough,https://www.futwiz.com/en/fifa23/player/william-yarbrough/10744
Albert Adomah,https://www.futwiz.com/en/fifa23/player/albert-adomah/11132
Ezequiel Munoz,https://www.futwiz.com/en/fifa23/player/ezequiel-munoz/10858
Ezequiel Munoz,https://www.futwiz.com/en/fifa23/player/ezequiel-munoz/22041
Raul Fernandez,https://www.futwiz.com/en/fifa23/player/raul-fernandez/10949
Guray Vural,https://www.futwiz.com/en/fifa23/player/guray-vural/11146
Vegar Eggen Hedenstad,https://www.futwiz.com/en/fifa23/player/vegar-eggen-hedenstad/11400
Matty James,https://www.futwiz.com/en/fifa23/player/matty-james/11006
Vincenzo Fiorillo,https://www.futwiz.com/en/fifa23/player/vincenzo-fiorillo/11359
Michal Pazdan,https://www.futwiz.com/en/fifa23/player/michal-pazdan/10719
Kim Kwang Suk,https://www.futwiz.com/en/fifa23/player/kim-kwang-suk/11353
Loic Nestor,https://www.futwiz.com/en/fifa23/player/loic-nestor/11434
Robert Tesche,https://www.futwiz.com/en/fifa23/player/robert-tesche/10710
Rui Fonte,https://www.futwiz.com/en/fifa23/player/rui-fonte/11208
Giovanni Sio,https://www.futwiz.com/en/fifa23/player/giovanni-sio/11167
Jo Inge Berget,https://www.futwiz.com/en/fifa23/player/jo-inge-berget/11008
Maximiliano Pereira,https://www.futwiz.com/en/fifa23/player/maximiliano-pereira/10993
Fedor Kudryashov,https://www.futwiz.com/en/fifa23/player/fedor-kudryashov/11209
Alex Wilkinson,https://www.futwiz.com/en/fifa23/player/alex-wilkinson/11217
Larrys Mabiala,https://www.futwiz.com/en/fifa23/player/larrys-mabiala/11001
Brecht Capon,https://www.futwiz.com/en/fifa23/player/brecht-capon/11158
Varela,https://www.futwiz.com/en/fifa23/player/varela/10859
Wout Brama,https://www.futwiz.com/en/fifa23/player/wout-brama/10902
Lucas Deaux,https://www.futwiz.com/en/fifa23/player/lucas-deaux/11028
Artur Jedrzejczyk,https://www.futwiz.com/en/fifa23/player/artur-jedrzejczyk/10822
Gustav Svensson,https://www.futwiz.com/en/fifa23/player/gustav-svensson/11154
Lasse Nielsen,https://www.futwiz.com/en/fifa23/player/lasse-nielsen/10698
Regis Gurtner,https://www.futwiz.com/en/fifa23/player/regis-gurtner/11242
Carmelo Valencia,https://www.futwiz.com/en/fifa23/player/carmelo-valencia/10894
Perparim Hetemaj,https://www.futwiz.com/en/fifa23/player/perparim-hetemaj/10784
Jessy Moulin,https://www.futwiz.com/en/fifa23/player/jessy-moulin/10946
Pablo Mouche,https://www.futwiz.com/en/fifa23/player/pablo-mouche/11385
Jasmin Fejzic,https://www.futwiz.com/en/fifa23/player/jasmin-fejzic/11055
Luke Freeman,https://www.futwiz.com/en/fifa23/player/luke-freeman/10895
Steven Fletcher,https://www.futwiz.com/en/fifa23/player/steven-fletcher/11162
Jamie Young,https://www.futwiz.com/en/fifa23/player/jamie-young/10648
Jeremy Menez,https://www.futwiz.com/en/fifa23/player/jeremy-menez/11149
Scott Dann,https://www.futwiz.com/en/fifa23/player/scott-dann/10747
Per Ciljan Skjelbred,https://www.futwiz.com/en/fifa23/player/per-ciljan-skjelbred/11214
Sammy Bossut,https://www.futwiz.com/en/fifa23/player/sammy-bossut/10636
Kim Young Kwang,https://www.futwiz.com/en/fifa23/player/kim-young-kwang/11401
Arthur Sales,https://www.futwiz.com/en/fifa23/player/arthur-sales/11448
Fares Chaibi,https://www.futwiz.com/en/fifa23/player/fares-chaibi/12313
Lyle Lakay,https://www.futwiz.com/en/fifa23/player/lyle-lakay/12063
Vas Nunez,https://www.futwiz.com/en/fifa23/player/vas-nunez/11941
Tiago Gouveia,https://www.futwiz.com/en/fifa23/player/tiago-gouveia/12268
Bruno Amione,https://www.futwiz.com/en/fifa23/player/bruno-amione/12175
Pablo Torre,https://www.futwiz.com/en/fifa23/player/pablo-torre/11597
Rodrigo Garro,https://www.futwiz.com/en/fifa23/player/rodrigo-garro/12113
Louis Mafouta,https://www.futwiz.com/en/fifa23/player/louis-mafouta/11515
Visar Musliu,https://www.futwiz.com/en/fifa23/player/visar-musliu/12348
Sandi Ogrinec,https://www.futwiz.com/en/fifa23/player/sandi-ogrinec/11557
Pubill,https://www.futwiz.com/en/fifa23/player/pubill/11900
Matias Soule,https://www.futwiz.com/en/fifa23/player/matias-soule/12353
Johan Bakayoko,https://www.futwiz.com/en/fifa23/player/johan-bakayoko/12069
Martin Chiatti,https://www.futwiz.com/en/fifa23/player/martin-chiatti/12230
Martin Prost,https://www.futwiz.com/en/fifa23/player/martin-prost/12008
Linus Gechter,https://www.futwiz.com/en/fifa23/player/linus-gechter/11525
Linus Gechter,https://www.futwiz.com/en/fifa23/player/linus-gechter/19875
Juan Boselli,https://www.futwiz.com/en/fifa23/player/juan-boselli/12170
Matthis Abline,https://www.futwiz.com/en/fifa23/player/matthis-abline/11728
Matthis Abline,https://www.futwiz.com/en/fifa23/player/matthis-abline/19898
Kwame Peprah,https://www.futwiz.com/en/fifa23/player/kwame-peprah/11713
David Brekalo,https://www.futwiz.com/en/fifa23/player/david-brekalo/11932
Agirrezabala,https://www.futwiz.com/en/fifa23/player/agirrezabala/11804
Yukhym Konoplia,https://www.futwiz.com/en/fifa23/player/yukhym-konoplia/11649
Miguel Maga,https://www.futwiz.com/en/fifa23/player/miguel-maga/11706
Onur Ergun,https://www.futwiz.com/en/fifa23/player/onur-ergun/11604
Balde,https://www.futwiz.com/en/fifa23/player/balde/12062
Ricardinho,https://www.futwiz.com/en/fifa23/player/ricardinho/12278
Houssam Eddine Ghacha,https://www.futwiz.com/en/fifa23/player/houssam-eddine-ghacha/11603
Rodrigo Guth,https://www.futwiz.com/en/fifa23/player/rodrigo-guth/11560
Agustin Sandez,https://www.futwiz.com/en/fifa23/player/agustin-sandez/11864
Mortadha Ben Ouanes,https://www.futwiz.com/en/fifa23/player/mortadha-ben-ouanes/11780
Metehan Mimaroglu,https://www.futwiz.com/en/fifa23/player/metehan-mimaroglu/11658
Luciano Gondou,https://www.futwiz.com/en/fifa23/player/luciano-gondou/11751
Mamadou Fall,https://www.futwiz.com/en/fifa23/player/mamadou-fall/11767
Marian Tvrdon,https://www.futwiz.com/en/fifa23/player/marian-tvrdon/11611
Alexander Prass,https://www.futwiz.com/en/fifa23/player/alexander-prass/11602
Ros,https://www.futwiz.com/en/fifa23/player/ros/11553
Imanol,https://www.futwiz.com/en/fifa23/player/imanol/11954
Zeki Amdouni,https://www.futwiz.com/en/fifa23/player/zeki-amdouni/12080
David Colina,https://www.futwiz.com/en/fifa23/player/david-colina/11495
David Colina,https://www.futwiz.com/en/fifa23/player/david-colina/20428
Turrientes,https://www.futwiz.com/en/fifa23/player/turrientes/11978
Souffian El Karouani,https://www.futwiz.com/en/fifa23/player/souffian-el-karouani/11501
Patrick Greil,https://www.futwiz.com/en/fifa23/player/patrick-greil/12209
Julien Le Cardinal,https://www.futwiz.com/en/fifa23/player/julien-le-cardinal/11646
Julien Le Cardinal,https://www.futwiz.com/en/fifa23/player/julien-le-cardinal/19872
Elayis Tavsan,https://www.futwiz.com/en/fifa23/player/elayis-tavsan/11683
Yayah Kallon,https://www.futwiz.com/en/fifa23/player/yayah-kallon/12252
Davo,https://www.futwiz.com/en/fifa23/player/davo/11891
Davo,https://www.futwiz.com/en/fifa23/player/davo/21026
Rushine De Reuck,https://www.futwiz.com/en/fifa23/player/rushine-de-reuck/11837
Blendi Idrizi,https://www.futwiz.com/en/fifa23/player/blendi-idrizi/12367
Edoardo Bove,https://www.futwiz.com/en/fifa23/player/edoardo-bove/12046
Boris Tomiak,https://www.futwiz.com/en/fifa23/player/boris-tomiak/11668
Ebrima Darboe,https://www.futwiz.com/en/fifa23/player/ebrima-darboe/11957
Miguel Gutierrez,https://www.futwiz.com/en/fifa23/player/miguel-gutierrez/11472
Moise Sahi,https://www.futwiz.com/en/fifa23/player/moise-sahi/11952
Maurice Cova,https://www.futwiz.com/en/fifa23/player/maurice-cova/12088
Maurice Cova,https://www.futwiz.com/en/fifa23/player/maurice-cova/22102
Andrew Omobamidele,https://www.futwiz.com/en/fifa23/player/andrew-omobamidele/12250
Matias Ramirez,https://www.futwiz.com/en/fifa23/player/matias-ramirez/12310
David Affengruber,https://www.futwiz.com/en/fifa23/player/david-affengruber/11773
Milos Kerkez,https://www.futwiz.com/en/fifa23/player/milos-kerkez/12199
Anass Zaroury,https://www.futwiz.com/en/fifa23/player/anass-zaroury/11742
Jackson Porozo,https://www.futwiz.com/en/fifa23/player/jackson-porozo/12087
Christopher Wooh,https://www.futwiz.com/en/fifa23/player/christopher-wooh/12344
Robert Garces,https://www.futwiz.com/en/fifa23/player/robert-garces/12373
Marvin Pieringer,https://www.futwiz.com/en/fifa23/player/marvin-pieringer/12322
Alejandro Ramos,https://www.futwiz.com/en/fifa23/player/alejandro-ramos/12298
Alejandro Ramos,https://www.futwiz.com/en/fifa23/player/alejandro-ramos/22087
Tom Lacoux,https://www.futwiz.com/en/fifa23/player/tom-lacoux/12165
Radu Dragusin,https://www.futwiz.com/en/fifa23/player/radu-dragusin/11753
Edvin Kurtulus,https://www.futwiz.com/en/fifa23/player/edvin-kurtulus/11520
Jesus Bueno,https://www.futwiz.com/en/fifa23/player/jesus-bueno/12103
Leandro Otormin,https://www.futwiz.com/en/fifa23/player/leandro-otormin/11543
Leandro Otormin,https://www.futwiz.com/en/fifa23/player/leandro-otormin/22101
Jose Alvarez,https://www.futwiz.com/en/fifa23/player/jose-alvarez/12316
Cesar Araujo,https://www.futwiz.com/en/fifa23/player/cesar-araujo/11584
Ignacio De Arruabarrena,https://www.futwiz.com/en/fifa23/player/ignacio-de-arruabarrena/11860
Yohan Cumana,https://www.futwiz.com/en/fifa23/player/yohan-cumana/12272
Percy Liza,https://www.futwiz.com/en/fifa23/player/percy-liza/11831
Salomon Rodriguez,https://www.futwiz.com/en/fifa23/player/salomon-rodriguez/12338
Braian Aguirre,https://www.futwiz.com/en/fifa23/player/braian-aguirre/11678
Mateo Coronel,https://www.futwiz.com/en/fifa23/player/mateo-coronel/11943
Terrats,https://www.futwiz.com/en/fifa23/player/terrats/11554
Terrats,https://www.futwiz.com/en/fifa23/player/terrats/20409
Nicolas Castro,https://www.futwiz.com/en/fifa23/player/nicolas-castro/11493
Ivan Azon,https://www.futwiz.com/en/fifa23/player/ivan-azon/11970
Manolo Portanova,https://www.futwiz.com/en/fifa23/player/manolo-portanova/11617
Guillermo Fratta,https://www.futwiz.com/en/fifa23/player/guillermo-fratta/11641
Jusuf Gazibegovic,https://www.futwiz.com/en/fifa23/player/jusuf-gazibegovic/11677
Jofre Carreras,https://www.futwiz.com/en/fifa23/player/jofre-carreras/12116
Jose Fontan,https://www.futwiz.com/en/fifa23/player/jose-fontan/11850
Dario Vizinger,https://www.futwiz.com/en/fifa23/player/dario-vizinger/12093
Luka Lochoshvili,https://www.futwiz.com/en/fifa23/player/luka-lochoshvili/11735
Cenk Ozkacar,https://www.futwiz.com/en/fifa23/player/cenk-ozkacar/11973
Nicolas Eduardo Castro,https://www.futwiz.com/en/fifa23/player/nicolas-eduardo-castro/12332
Nicolas Eduardo Castro,https://www.futwiz.com/en/fifa23/player/nicolas-eduardo-castro/21043
Tomas Pozzo,https://www.futwiz.com/en/fifa23/player/tomas-pozzo/11616
Miguel Baeza,https://www.futwiz.com/en/fifa23/player/miguel-baeza/12369
Theodosis Machairas,https://www.futwiz.com/en/fifa23/player/theodosis-machairas/11576
Guillermo De Amores,https://www.futwiz.com/en/fifa23/player/guillermo-de-amores/12142
Guillermo De Amores,https://www.futwiz.com/en/fifa23/player/guillermo-de-amores/21010
Alidu Seidu,https://www.futwiz.com/en/fifa23/player/alidu-seidu/12291
Santiago Naveda,https://www.futwiz.com/en/fifa23/player/santiago-naveda/12315
Riccardo Calafiori,https://www.futwiz.com/en/fifa23/player/riccardo-calafiori/11474
Pablo Moreno,https://www.futwiz.com/en/fifa23/player/pablo-moreno/12283
Raul Alberto Lozano,https://www.futwiz.com/en/fifa23/player/raul-alberto-lozano/12351
Lorenzo Pirola,https://www.futwiz.com/en/fifa23/player/lorenzo-pirola/11697
Andreas Muller,https://www.futwiz.com/en/fifa23/player/andreas-muller/12190
Guram Giorbelidze,https://www.futwiz.com/en/fifa23/player/guram-giorbelidze/11800
Dickson Abiama,https://www.futwiz.com/en/fifa23/player/dickson-abiama/12274
Fabiano Souza,https://www.futwiz.com/en/fifa23/player/fabiano-souza/11457
Fabiano Souza,https://www.futwiz.com/en/fifa23/player/fabiano-souza/21019
Lesley Ugochukwu,https://www.futwiz.com/en/fifa23/player/lesley-ugochukwu/11974
Can Bozdogan,https://www.futwiz.com/en/fifa23/player/can-bozdogan/11467
Kasim Rabihic,https://www.futwiz.com/en/fifa23/player/kasim-rabihic/12218
Moises Ramirez,https://www.futwiz.com/en/fifa23/player/moises-ramirez/11545
Lazar Samardzic,https://www.futwiz.com/en/fifa23/player/lazar-samardzic/11783
Javi Lopez,https://www.futwiz.com/en/fifa23/player/javi-lopez/11704
Michael Carcelen,https://www.futwiz.com/en/fifa23/player/michael-carcelen/11737
Marcelino Nunez,https://www.futwiz.com/en/fifa23/player/marcelino-nunez/11595
Alfonso Trezza,https://www.futwiz.com/en/fifa23/player/alfonso-trezza/11703
Janis Antiste,https://www.futwiz.com/en/fifa23/player/janis-antiste/12306
Janis Antiste,https://www.futwiz.com/en/fifa23/player/janis-antiste/20996
Ranko Veselinovic,https://www.futwiz.com/en/fifa23/player/ranko-veselinovic/11541
Thiago Borbas,https://www.futwiz.com/en/fifa23/player/thiago-borbas/12097
Dejan Petrovic,https://www.futwiz.com/en/fifa23/player/dejan-petrovic/11695
Ramon Sosa,https://www.futwiz.com/en/fifa23/player/ramon-sosa/11715
Robert Bozenik,https://www.futwiz.com/en/fifa23/player/robert-bozenik/11959
Braian Martinez,https://www.futwiz.com/en/fifa23/player/braian-martinez/12002
Jonathan Perlaza,https://www.futwiz.com/en/fifa23/player/jonathan-perlaza/11738
Joelson Fernandes,https://www.futwiz.com/en/fifa23/player/joelson-fernandes/11821
Jorge Recalde,https://www.futwiz.com/en/fifa23/player/jorge-recalde/11749
Jorge Recalde,https://www.futwiz.com/en/fifa23/player/jorge-recalde/20414
Jorge Recalde,https://www.futwiz.com/en/fifa23/player/jorge-recalde/22082
Alan Benitez,https://www.futwiz.com/en/fifa23/player/alan-benitez/11823
Seol Young Woo,https://www.futwiz.com/en/fifa23/player/seol-young-woo/12043
Won Du Jae,https://www.futwiz.com/en/fifa23/player/won-du-jae/11873
Sven Mijnans,https://www.futwiz.com/en/fifa23/player/sven-mijnans/12247
Sven Mijnans,https://www.futwiz.com/en/fifa23/player/sven-mijnans/21033
Atienza,https://www.futwiz.com/en/fifa23/player/atienza/11606
Matias Arezo,https://www.futwiz.com/en/fifa23/player/matias-arezo/11875
Matias Arezo,https://www.futwiz.com/en/fifa23/player/matias-arezo/22098
Matias Esquivel,https://www.futwiz.com/en/fifa23/player/matias-esquivel/12273
Cody Drameh,https://www.futwiz.com/en/fifa23/player/cody-drameh/11574
Cody Drameh,https://www.futwiz.com/en/fifa23/player/cody-drameh/20999
Matias Pardo,https://www.futwiz.com/en/fifa23/player/matias-pardo/11496
Bartosz Bialek,https://www.futwiz.com/en/fifa23/player/bartosz-bialek/11730
Timo Becker,https://www.futwiz.com/en/fifa23/player/timo-becker/12178
Bryan Carabali,https://www.futwiz.com/en/fifa23/player/bryan-carabali/12100
Bryan Carabali,https://www.futwiz.com/en/fifa23/player/bryan-carabali/22086
Dixon Arroyo,https://www.futwiz.com/en/fifa23/player/dixon-arroyo/22097
Dixon Arroyo,https://www.futwiz.com/en/fifa23/player/dixon-arroyo/11997
Romario Caicedo,https://www.futwiz.com/en/fifa23/player/romario-caicedo/11838
Romario Caicedo,https://www.futwiz.com/en/fifa23/player/romario-caicedo/22081
Anderson Oliveira,https://www.futwiz.com/en/fifa23/player/anderson-oliveira/11613
Brian Farioli,https://www.futwiz.com/en/fifa23/player/brian-farioli/12021
Brian Farioli,https://www.futwiz.com/en/fifa23/player/brian-farioli/21003
Paolo Reyna,https://www.futwiz.com/en/fifa23/player/paolo-reyna/22096
Paolo Reyna,https://www.futwiz.com/en/fifa23/player/paolo-reyna/11673
Luis Ayala,https://www.futwiz.com/en/fifa23/player/luis-ayala/11542
Haibrany Ruiz Diaz,https://www.futwiz.com/en/fifa23/player/haibrany-ruiz-diaz/12370
Juan Acosta,https://www.futwiz.com/en/fifa23/player/juan-acosta/11836
Hugo Dorrego,https://www.futwiz.com/en/fifa23/player/hugo-dorrego/11887
Christian Larotonda,https://www.futwiz.com/en/fifa23/player/christian-larotonda/11473
Christian Larotonda,https://www.futwiz.com/en/fifa23/player/christian-larotonda/22085
Jose Guidino,https://www.futwiz.com/en/fifa23/player/jose-guidino/11876
Ronaldo Sanchez,https://www.futwiz.com/en/fifa23/player/ronaldo-sanchez/11953
Gianfranco Chavez,https://www.futwiz.com/en/fifa23/player/gianfranco-chavez/11471
Leonardo Campana,https://www.futwiz.com/en/fifa23/player/leonardo-campana/11712
Aldair Rodriguez,https://www.futwiz.com/en/fifa23/player/aldair-rodriguez/11721
Kevin Quevedo,https://www.futwiz.com/en/fifa23/player/kevin-quevedo/11453
Niklas Tauer,https://www.futwiz.com/en/fifa23/player/niklas-tauer/12105
Niklas Tauer,https://www.futwiz.com/en/fifa23/player/niklas-tauer/19888
Bunyamin Balci,https://www.futwiz.com/en/fifa23/player/bunyamin-balci/12074
Jorge Pinos,https://www.futwiz.com/en/fifa23/player/jorge-pinos/12382
Moises Corozo,https://www.futwiz.com/en/fifa23/player/moises-corozo/12058
Jose Florentin,https://www.futwiz.com/en/fifa23/player/jose-florentin/12304
Matias Espinoza,https://www.futwiz.com/en/fifa23/player/matias-espinoza/11861
Jose Canale,https://www.futwiz.com/en/fifa23/player/jose-canale/11946
Felix Correia,https://www.futwiz.com/en/fifa23/player/felix-correia/11925
Felix Correia,https://www.futwiz.com/en/fifa23/player/felix-correia/21027
David Siger,https://www.futwiz.com/en/fifa23/player/david-siger/12265
Gabriele Zappa,https://www.futwiz.com/en/fifa23/player/gabriele-zappa/11555
Joao Correia,https://www.futwiz.com/en/fifa23/player/joao-correia/12004
Joao Correia,https://www.futwiz.com/en/fifa23/player/joao-correia/20408
Carreira,https://www.futwiz.com/en/fifa23/player/carreira/12231
Iker Losada,https://www.futwiz.com/en/fifa23/player/iker-losada/11937
Marco Sala,https://www.futwiz.com/en/fifa23/player/marco-sala/11859
Aurelien Dawa,https://www.futwiz.com/en/fifa23/player/aurelien-dawa/11506
Kacper Kozlowski,https://www.futwiz.com/en/fifa23/player/kacper-kozlowski/12143
Samuel Obeng,https://www.futwiz.com/en/fifa23/player/samuel-obeng/11454
Samuel Obeng,https://www.futwiz.com/en/fifa23/player/samuel-obeng/21017
Matchoi Djalo,https://www.futwiz.com/en/fifa23/player/matchoi-djalo/12118
Nadir Zortea,https://www.futwiz.com/en/fifa23/player/nadir-zortea/11913
Nadir Zortea,https://www.futwiz.com/en/fifa23/player/nadir-zortea/21040
David Nemeth,https://www.futwiz.com/en/fifa23/player/david-nemeth/11870
Salvatore Esposito,https://www.futwiz.com/en/fifa23/player/salvatore-esposito/12196
Salvatore Esposito,https://www.futwiz.com/en/fifa23/player/salvatore-esposito/19892
Nikola Sipcic,https://www.futwiz.com/en/fifa23/player/nikola-sipcic/11514
Hugo Vandermersch,https://www.futwiz.com/en/fifa23/player/hugo-vandermersch/11470
Franquesa,https://www.futwiz.com/en/fifa23/player/franquesa/11881
Franquesa,https://www.futwiz.com/en/fifa23/player/franquesa/20415
Mauro Da Luz,https://www.futwiz.com/en/fifa23/player/mauro-da-luz/11484
Brayan Hurtado,https://www.futwiz.com/en/fifa23/player/brayan-hurtado/12084
Erce Kardesler,https://www.futwiz.com/en/fifa23/player/erce-kardesler/11760
Koba Lein Koindredi,https://www.futwiz.com/en/fifa23/player/koba-lein-koindredi/12225
Matthieu Huard,https://www.futwiz.com/en/fifa23/player/matthieu-huard/11547
Marius Stefanescu,https://www.futwiz.com/en/fifa23/player/marius-stefanescu/11652
Gabriel Debeljuh,https://www.futwiz.com/en/fifa23/player/gabriel-debeljuh/11786
Walter Clar,https://www.futwiz.com/en/fifa23/player/walter-clar/11528
Odei,https://www.futwiz.com/en/fifa23/player/odei/11483
Francisco Moura,https://www.futwiz.com/en/fifa23/player/francisco-moura/12131
Darko Churlinov,https://www.futwiz.com/en/fifa23/player/darko-churlinov/11927
Frederik Jakel,https://www.futwiz.com/en/fifa23/player/frederik-jakel/11538
Kai Klefisch,https://www.futwiz.com/en/fifa23/player/kai-klefisch/11993
Andrei Cordea,https://www.futwiz.com/en/fifa23/player/andrei-cordea/11608
Ellis Simms,https://www.futwiz.com/en/fifa23/player/ellis-simms/12029
Ellis Simms,https://www.futwiz.com/en/fifa23/player/ellis-simms/19896
Thibo Somers,https://www.futwiz.com/en/fifa23/player/thibo-somers/11500
Kirian,https://www.futwiz.com/en/fifa23/player/kirian/11830
Jose Gragera,https://www.futwiz.com/en/fifa23/player/jose-gragera/12003
Jose Gragera,https://www.futwiz.com/en/fifa23/player/jose-gragera/21020
Oguz Ceylan,https://www.futwiz.com/en/fifa23/player/oguz-ceylan/11951
Ryan Longman,https://www.futwiz.com/en/fifa23/player/ryan-longman/11565
Dirk Abels,https://www.futwiz.com/en/fifa23/player/dirk-abels/12281
Kastriot Imeri,https://www.futwiz.com/en/fifa23/player/kastriot-imeri/11868
Mohamed Diaby,https://www.futwiz.com/en/fifa23/player/mohamed-diaby/12108
Bruno Lourenco,https://www.futwiz.com/en/fifa23/player/bruno-lourenco/12238
Cheikh Niasse,https://www.futwiz.com/en/fifa23/player/cheikh-niasse/12111
Florian Flick,https://www.futwiz.com/en/fifa23/player/florian-flick/12082
Florian Flick,https://www.futwiz.com/en/fifa23/player/florian-flick/19881
Matthaus Taferner,https://www.futwiz.com/en/fifa23/player/matthaus-taferner/11848
Ilia Gruev,https://www.futwiz.com/en/fifa23/player/ilia-gruev/12032
Song Min Kyu,https://www.futwiz.com/en/fifa23/player/song-min-kyu/11866
Mateusz Praszelik,https://www.futwiz.com/en/fifa23/player/mateusz-praszelik/11914
Mateusz Praszelik,https://www.futwiz.com/en/fifa23/player/mateusz-praszelik/21025
Cristi Barbut,https://www.futwiz.com/en/fifa23/player/cristi-barbut/19879
Cristi Barbut,https://www.futwiz.com/en/fifa23/player/cristi-barbut/12138
Eduard Pap,https://www.futwiz.com/en/fifa23/player/eduard-pap/12347
Valentin Cretu,https://www.futwiz.com/en/fifa23/player/valentin-cretu/12260
Ion Gheorghe,https://www.futwiz.com/en/fifa23/player/ion-gheorghe/12242
Olivier Deman,https://www.futwiz.com/en/fifa23/player/olivier-deman/11675
Jarrad Branthwaite,https://www.futwiz.com/en/fifa23/player/jarrad-branthwaite/12188
Aurelien Scheidler,https://www.futwiz.com/en/fifa23/player/aurelien-scheidler/11499
Chase Gasper,https://www.futwiz.com/en/fifa23/player/chase-gasper/11548
Sean Nealis,https://www.futwiz.com/en/fifa23/player/sean-nealis/11980
Alex Sola,https://www.futwiz.com/en/fifa23/player/alex-sola/12327
Lee Buchanan,https://www.futwiz.com/en/fifa23/player/lee-buchanan/11720
Andrew Gutman,https://www.futwiz.com/en/fifa23/player/andrew-gutman/11915
Victor Ruiz,https://www.futwiz.com/en/fifa23/player/victor-ruiz/12137
Luis Miranda,https://www.futwiz.com/en/fifa23/player/luis-miranda/11872
Nino Galovic,https://www.futwiz.com/en/fifa23/player/nino-galovic/11826
Christian Oliva,https://www.futwiz.com/en/fifa23/player/christian-oliva/12014
Yahia Nader,https://www.futwiz.com/en/fifa23/player/yahia-nader/11991
Jacob Widell Zetterstrom,https://www.futwiz.com/en/fifa23/player/jacob-widell-zetterstrom/11686
Vetle Dragsnes,https://www.futwiz.com/en/fifa23/player/vetle-dragsnes/12257
Ismaila Coulibaly,https://www.futwiz.com/en/fifa23/player/ismaila-coulibaly/12042
Felix Nmecha,https://www.futwiz.com/en/fifa23/player/felix-nmecha/212
Mohammed Kamara,https://www.futwiz.com/en/fifa23/player/mohammed-kamara/11674
